"Menu Item ID","Parent 1","Parent 2","Parent 3","Parent 4","Menu Number","Menu Item Number","Levels","Label","Label","Content"
"a1L36000002lNoN","","","","","M-0000000008","MI-0000000429","1","MANEJO INTEGRADO DE PLAGAS Y ENFERMEDADES - MIPE.","Definición de MIPE.","El manejo Integrado de plagas (MIP) corresponde al uso articulado de estrategias de control cultural, biológica, química, etológica, legal y genética, tendientes a proteger los cultivos, mediante la reducción de poblaciones de los artrópodos plagas que lo afectan, a niveles que no causan daño económico y que permitan su producción y comercialización de forma competitiva. Las medidas de control no deben causar efectos adversos a los habitantes de la zona ni a la fauna benéfica, igualmente no deben contaminar el ambiente.

De la anterior definición se deduce que el manejo integrado de las plagas debe utilizar todas las herramientas disponibles para combatirlas,  como son prácticas de control cultural,  el fomento de la fauna benéfica,  la introducción desde su sitio de origen de enemigos biológicos,  como parasitoides y entomopatógenos,  que jueguen un papel importante en la regulación de sus poblaciones.
Recientemente se ha utilizado el nombre de Manejo Integrado del Cultivo, un MIP en donde se incluyen también todas las prácticas de manejo agronómico del cultivo que sean adversas al desarrollo de la plaga.

CENICAFÉ"
"a1L36000003NNxv","","","","","M-0000000009","MI-0000000432","1","SECADO Y TIPOS DE CAFÉ.","SECADO CAFÉ.",""
"a1L36000003YgWu","","","","","M-0000000010","MI-0000000460","1","SERVICIOS COOPERATIVOS","Subsidio a Medicamentos","BENEFICIOS:
Un (1) subsidio mensual en Medicamentos  para el asociado, conyugue e hijos menores de 16 años. El valor para el 2017 $23.500.

REQUISITOS:
- Posterior a 6 meses de ser asociado.
- Deben presentar el recibo con el valor de los medicamentos.


delosAndes Cooperativa"
"a1L36000003YgXT","","","","","M-0000000010","MI-0000000461","1","SERVICIOS COOPERATIVOS","Subsidio a Laboratorio Clínico","BENEFICIOS:
Dos (2) subsidios anuales en Laboratorio clínico para el asociado, conyugue e hijos menores de 16 años. El valor para el 2017 $26.600.

REQUISITOS:
- Posterior a 6 meses de ser asociado. 
- Deben presentar el recibo con el valor del examen del laboratorio.


delosAndes Cooperativa"
"a1L36000003YeHz","","","","","M-0000000010","MI-0000000458","1","SERVICIOS COOPERATIVOS","Crédito ordinario","BENEFICIOS:
Hasta 5 veces el valor de los aportes o hasta el 50% de sus ingresos de las ventas de café en los últimos años: 1 - 5 años, intereses desde 9% hasta 13% anual.

REQUISITOS:
- Tener la calidad de asociado.
- Esta al día en las líneas de crédito.
- No presentar prórroga ni re-estructuración. 
- Fotocopia de la cédula del deudor y co-deudor(es).
- Fotocopia de la última declaración de renta.
- Presentar certificado de libertad y tradición donde acredita su calidad como propietario (deudores y co-deudores).
- En caso de sociedades, debe anexar certificado de representación legal expedida por la Cámara de Comercio
 no mayor a 3 meses de expedición.
- Diligenciar el formato de solicitud con el lleno de los requisitos.


delos Andes Cooperativa"
"a1L36000003YgXd","","","","","M-0000000010","MI-0000000462","1","SERVICIOS COOPERATIVOS","Subsidio a Odontología","BENEFICIOS:
Dos (2) subsidios anuales en servicio odontologico uno por ugencias y otro programado  para el asociado, conyugue e hijos menores de 16 años. 

REQUISITOS:
- Posterior a 6 meses de ser asociado. 
- Deben acercase al departamento social para generar orden de servicio odontologico que deben presentar en el hospital.


delosAndes Cooperativa"
"a1L36000003YeI9","","","","","M-0000000010","MI-0000000459","1","SERVICIOS COOPERATIVOS","Subsidio de Consulta médica","BENEFICIOS:
Un (1) subsidio mensual en consulta para el asociado, conjugue e hijos menores de 16 años. El valor para el 2017 $13.400.

REQUISITOS:
- Posterior a 6 meses de ser asociado. 
- Deben presentar el recibo con el valor de la consulta medica.


delos Andes Cooperativa"
"a1L36000003NNyZ","","","","","M-0000000009","MI-0000000437","1","SECADO Y TIPOS DE CAFÉ.","TIPOS DE CAFÉ.",""
"a1L36000002PJcn","","","","","M-0000000006","MI-0000000412","1","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","Lombricultivo con Pulpa de Café.",""
"a1L36000001RhWS","","","","","M-0000000000","MI-0000000000","1","CULTIVO DE CAFÉ.","CULTIVO DE CAFÉ.","Contenido en texto"
"a1L36000002PN6Y","","","","","M-0000000006","MI-0000000417","1","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","Ensilaje de Pulpa de Café.",""
"a1L36000003YiYC","","","","","M-0000000010","MI-0000000463","1","SERVICIOS COOPERATIVOS","Auxilio por calamidad doméstica","BENEFICIOS:
Un (1)  auxilio al año para el asociado o sus beneficiarios cuando es calamidad por enfermedad de alto costo o un (1) auxilio para el asociado si es calamidad por fenómeno natural. El máximo subsidio en el 2017 es de $300.0000.

REQUISITOS:
- Posterior a 6 meses de ser asociado. 
- Deben acercase al departamento social o a las tesorerías de los municipios para solicitar el auxilio. 
- Para calamidad por enfermedad debe presentar recibos de pago que superen los $600.000 y la historia clínica. 
- Si es calamidad por fenómeno natural los técnicos promotores sociales visitaran la finca para hacer un diagnostico de la afectación.


delosAndes Cooperativa"
"a1L36000003Yilq","","","","","M-0000000010","MI-0000000466","1","SERVICIOS COOPERATIVOS","Kit de seguridad industrial","BENEFICIOS:
Dotación a cada uno de los asociados en bodegas para almacenamiento de plaguicidas, extintor, botiquín de primeros auxilios, equipo de protección personal para fumigación y plantas de vetiver para áreas erosionadas o con riesgo de erosión.

REQUISITOS:
Asistir a los días de campo programados para cada una de las entregas donde serán capacitados en el uso adecuado de cada uno de los equipos. 
NOTA: SOLO SE ENTREGAN EN LOS DÍAS DE CAMPO.


delosAndes Cooperativa"
"a1L36000003YilX","","","","","M-0000000010","MI-0000000464","1","SERVICIOS COOPERATIVOS","Programa BEPS","BENEFICIOS:
Programa de ahorro voluntario para protección de la vejez impulsado por el gobierno nacional y donde la cooperativa es una liado estratégico aportando a los asociados que se vinculen $130.000 en el primer mes de ahorro y luego $5.000 mensuales para garantizar la activación del micro-seguro para el siguiente año para casos de muerte o incapacidad.

La edad de disfrute es a los 57 años para las mujeres y a los 62 años para los hombres y se puede disfrutar de la siguiente forma: 

1. ANUALIDAD VITALICIA: cada dos meses la persona recibe una cuota proporcional a su ahorro + 20% que el gobierno nacional le aporta. 

2. PAGAR TOTAL O PARCIALMENTE UN INMUEBLE DE SU PROPIEDAD: reciben todo su ahorro + 20% que otorga el gobierno nacional. 

3. SOLICITAR LA DEVOLUCIÓN TOTAL DE LA SUMA AHORRADA: recibe todo su aporte pero sin el 20% del incentivo del gobierno.

REQUISITOS:
Ser Beneficiario del régimen contributivo o estar en el régimen subsidiado.


delosAndes Cooperativa"
"a1L36000003Yill","","","","","M-0000000010","MI-0000000465","1","SERVICIOS COOPERATIVOS","Seguro de vida","BENEFICIOS:
El seguro de vida es para el asociado y su conyugue. En caso de muerte del asociado se le reconoce al beneficiario que haya designado y en caso de muerte del conyugue se le otorga el seguro al asociado. 
El valor del seguro es de $1.500.000.

REQUISITOS:
- Se ingresan al seguro hasta los 75 años. 
- Si un caficultor o conyugue ingresa como asociado con mas de 75 años no  se le reconoce el seguro de vida sino auxilio de defunción el cual es reconocido directamente por la cooperativa y el valor es de $1.500.000.


delosAndes Cooperativa"
"a1L36000002PN6r","Ensilaje de Pulpa de Café.","","","","M-0000000006","MI-0000000418","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","Descripción del Proceso de Ensilaje.","IMPORTANTE:                                                                                                                                            

Un buen proceso de ensilado se caracteriza por la activa producción de ácidos carboxílicos volátiles y no volátiles por las bacterias anaeróbicas que utilizan carbohidratos solubles como principal sustrato químico.

La dinámica del proceso tiene una duración aproximada de 25 días y en ella se reconocen dos fases a saber:

A- La fase de respiración, que es aeróbica, tiene una duración aproximada de 12 horas y concluye al agotarse el oxígeno atrapado en la masa del material ensilado; por eso, es muy importante la compactación del material para eliminar de esta manera la máxima cantidad de aire y así garantizar una fase de respiración corta.

B- La fase de fermentación, en donde inicialmente proliferan bacterias productoras de ácido acético y butírico y posteriormente se establecen bacterias productoras de ácido láctico con una duración aproximada de 3 días, dando origen a una fase de larga duración (20 días), en la que se producen grandes cantidades de ácido láctico.

Se han definido muchas variables, que en mayor o menor grado intervienen y afectan la fermentación anaeróbica, pero son 3 las de mayor importancia:                                                                                                        

1. CONTENIDO DE CARBOHIDRATOS SOLUBLES DEL SUSTRATO.

Se ha encontrado que, idealmente, el nivel de carbohidratos solubles (azúcares reductores) debe ser del 13 al 16% de la materia seca del sustrato. Niveles inferiores no garantizan una producción de ácido láctico suficiente por lo cual, el valor final del pH no sería adecuado.                                                                       

Esto trae como consecuencia una menor inhibición de la actividad de las bacterias butirogénicas y por tanto, fermentaciones de tipo acética y butírica. Niveles mayores al 25% estimulan una fermentación de tipo alcohólico.

En la práctica deben adicionarse carbohidratos solubles a aquellos sustratos deficientes, empleando fuentes como la melaza.

2. CONTENIDO DE HUMEDAD DEL SUSTRATO.

Este parámetro es importante ya que con materiales muy húmedos se presentan pérdidas de nutrientes por efecto del drenado de agua en exceso. El contenido óptimo de humedad debe estar entre el 60 y el 70%.

3. CONDICIONES ANAERÓBICAS DE LA MASA EN EL SILO.

En la práctica, se deben tomar precauciones con el fin de asegurar un medio libre de oxígeno que de no existir, produciría una prolongación de la fase de respiración con el consecuente deterioro del material ensilado.

Estas precauciones son: una adecuada compactación de la masa ensilada para eliminar el oxígeno presente (con lo que se acortan los procesos de respiración) y controlar el tamaño de partícula (entre 1 y 3 cm), lo que permite tener una masa más densa y fácil de compactar.
También es importante garantizar una altura mínima en el silo para que por un efecto de la fuerza vertical debida al peso y a la fuerza de la gravedad, se aumente la compactación.

En los silos de trinchera, caracterizados por tener la cara de entrada y de salida en forma de paralelogramo, una altura mínima de 2,5 metros es lo recomendable y en los verticales llamados de torre, que son cilindros altos, la altura debe ser por lo menos 2,5 veces el diámetro.

Por último, debe garantizarse un sellado hermético de la masa en el silo con plástico y tierra. Para lograr una adecuada conservación de la pulpa de café por medio del ensilaje se deben tener en cuenta los siguientes aspectos:

1. Características del sustrato.
2. Tipo de silo.
3. Llenado y sellado del silo.
4. Salida de lixiviados.                                                                                                          


AVANCE TÉCNICO 313 - CENICAFE"
"a1L36000002PNOx","Ensilaje de Pulpa de Café.","","","","M-0000000006","MI-0000000421","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","2 - Tipo de Silo.","La pulpa se puede ensilar en silos tipo fosa, los que deben tener forma trapezoidal, lo cual consiste en que el área superior es más ancha que la inferior, con el fin de realizar una mejor compactación del material.                                                                                  
Estos silos deben tener una altura mínima de 1,5 metros.

La pendiente de todas las paredes de la fosa debe tener un ángulo de 65°. El fondo de la fosa una inclinación del 1% hacia un canal central de 10 cm de ancho y éste, a su vez, también debe tener una pendiente igual por donde se deben canalizar los lixiviados fuera de la fosa para evitar que se acumulen y dañen el material ensilado. Debe entonces colocarse en el extremo del canal central un trozo de tubo PVC de 11/2"""" terminando afuera del silo en un codo PVC de 11/2"""" de forma que quede un sello de agua y evite la entrada de aire.                                              

En la imagen de abajo se detallan los planos de un silo fosa con capacidad para almacenar 7 toneladas de pulpa de café, equivalentes a la producción anual media de una finca cafetera de 3,5 ha de tamaño promedio.
Si se requiere almacenar cantidades mayores de pulpa se pueden construir silos-fosa contiguos.

Alrededor de la fosa se debe construir una zanja para permitir la canalización y drenaje de las aguas lluvias e impedir que se infiltren al interior de la fosa.  Igualmente se aconseja la construcción de un cobertizo en guadua y plástico para evitar la incidencia de la lluvia directa.                                                                            

AVANCE TÉCNICO 313 - CENICAFE"
"a1L36000002PNFd","Ensilaje de Pulpa de Café.","","","","M-0000000006","MI-0000000420","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","3 - Llenado y Sellado del Silo.","El primer paso para llenar el silo consiste en cubrir las paredes de la fosa con plástico tipo invernadero, para evitar que los microorganismos del suelo interfieran con el proceso de ensilado. Hay que tener en cuenta que el extremo interno del tubo de PVC por donde se eliminan los drenados generados durante el proceso, quede libre. Luego se empieza a adicionar la pulpa a granel, en capas de aproximadamente 20 cm y se compacta con la ayuda de un pisón o directamente con los pies.                                                                                                                         

La compactación permite almacenar 1 tonelada de pulpa por cada metro cúbico de fosa. Si no se dispone de la pulpa necesaria para llenar el silo se puede ir ensilando la pulpa que se obtenga diariamente hasta por un período de 2 semanas. En este caso una vez adicionada y compactada la pulpa del día, se tapa el silo con el plástico y sobre éste se colocan sobrepesos para limitar la entrada de aire, y al día siguiente se levanta el plástico y se continúa con el proceso.                                                                             

La pulpa también se puede ensilar almacenada en costales de fibra o fique. Para ello se empaca compactada a razón de 50 kg por costal y luego estos se estiban organizados de forma tal que se minimicen los espacios de aire dentro del silo.

Posteriormente se tapa el material ensilado con plástico de invernadero y se adiciona una capa de tierra de  aproximadamente 20 cm de altura, para evitar la entrada de aire y mantener constante la temperatura. Finalmente, se corta pasto y se coloca sobre la fosa.


AVANCE TÉCNICO 313 - CENICAFE"
"a1L36000002PNPR","Ensilaje de Pulpa de Café.","","","","M-0000000006","MI-0000000422","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","4 - Salida de Lixiviados.","Por cada tonelada de pulpa de café ensilada se producen aproximadamente 150 litros de lixiviados con una carga contaminante en términos de DQO del orden de 96.000 ppm y un pH de 4, los cuales deben tratarse en los Sistemas Modulares de Tratamiento Anaeróbico (SMTA) recomendados por Cenicafé para el tratamiento de las aguas residuales de lavado.

Cambios en la composición de la pulpa de café por el proceso de ensilaje:

En el seguimiento realizado a muestras de pulpa de café ensilada hasta un período de 4 años en silos fosa, se encontraron incrementos en los contenidos de cenizas, grasas, nitrógeno, fibra, Ca, Mg, Fe, Mn, B y Cu y un decremento en los contenidos de extracto libre de nitrógeno y potasio (Tabla).                                                                                                                                            

El material ensilado presentó unas características físicas (olor, color, forma) similares al material fresco cuando se ensiló a granel, y cuando se ensiló en costales.Las pérdidas encontradas durante el proceso de ensilaje fueron del orden del 23,5% en base húmeda y del 22,5% en base seca.

Utilización del material ensilado: 

La pulpa ensilada se puede utilizar después de 1 mes de realizado el proceso, tiempo en el cual ya han ocurrido las fermentaciones de tipo aerobio y anaerobio y el material se encuentra estable.


AVANCE TÉCNICO 313 - CENICAFE"""
"a1L36000002PNEt","Ensilaje de Pulpa de Café.","","","","M-0000000006","MI-0000000419","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","1- Caracteristicas de la Pulpa.","La pulpa de café debe provenir de un despulpado sin agua (Figura 1), ya que ésta posee las condiciones adecuadas para ser ensilada sin necesidad de utilizar aditivos:

- Su contenido de azúcares reductores es del orden del 12,6%.
- Tamaño de partícula entre 1 y 2 cm.
- Contenido de humedad alrededor del 75%.

La pulpa por ensilar no debe tener más de 2 días de obtenida, debido a las pérdidas de azúcares por fermentación que ocasionarían un producto de mala calidad. La pulpa se puede ensilar en silos tipo fosa, los que deben tener forma trapezoidal, lo cual consiste en que el área superior es más ancha que la inferior, con el fin de realizar una mejor compactación del material. Estos silos deben tener una altura mínima de 1,5 metros.

La pendiente de todas las paredes de la fosa debe tener un ángulo de 65°. El fondo de la fosa una inclinación del 1% hacia un canal central de 10 cm de ancho y éste, a su vez, también debe tener una pendiente igual por donde se deben canalizar los lixiviados fuera de la fosa para evitar que se acumulen y dañen el material ensilado. Debe entonces colocarse en el extremo del canal central un trozo de tubo PVC de 11/2"""" terminando afuera del silo en un codo PVC de 11/2"""" de forma que quede un sello de agua y evite la entrada de aire.                                              

En la imagen de abajo se detallan los planos de un silo fosa con capacidad para almacenar 7 toneladas de pulpa de café, equivalentes a la producción anual media de una finca cafetera de 3,5 ha de tamaño promedio.
Si se requiere almacenar cantidades mayores de pulpa se pueden construir silos-fosa contiguos.

Alrededor de la fosa se debe construir una zanja para permitir la canalización y drenaje de las aguas lluvias e impedir que se infiltren al interior de la fosa.  Igualmente se aconseja la construcción de un cobertizo en guadua y plástico para evitar la incidencia de la lluvia directa.
  
AVANCE TÉCNICO 313 - CENICAFE"
"a1L360000010BBc","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000301","2","CULTIVO DE CAFÉ.","CAFÉS ESPECIALES.",""
"a1L36000000zwQW","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000257","2","CULTIVO DE CAFÉ.","BUENAS PRÁCTICAS AGRÍCOLAS.",""
"a1L36000000zqNe","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000132","2","CULTIVO DE CAFÉ.","SANIDAD DEL CAFETAL.",""
"a1L36000000zvZP","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000226","2","CULTIVO DE CAFÉ.","COSECHA y POSCOSECHA.",""
"a1L36000001RhWX","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000001","2","CULTIVO DE CAFÉ.","GENERALIDADES DEL CAFÉ.",""
"a1L36000001ez9g","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000108","2","CULTIVO DE CAFÉ.","MANEJO Y PRODUCCIÓN.",""
"a1L36000001eyvj","CULTIVO DE CAFÉ.","","","","M-0000000000","MI-0000000054","2","CULTIVO DE CAFÉ.","REQUERIMIENTOS DEL CULTIVO DE CAFÉ.",""
"a1L36000002PJd7","Lombricultivo con Pulpa de Café.","","","","M-0000000006","MI-0000000414","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","2-Siembra de la Lombriz.","CANTIDAD INICIAL (pie de cría):

La velocidad de transformación de la pulpa depende de la cantidad de lombrices. Cuando se desea un proceso rápido, la densidad de lombrices debe ser alta: alrededor de 5 kg de lombriz pura/m2, que corresponde aproximadamente entre 20 y 25 kg de lombriz mezclada con sustrato (conocida como lombriz comercial).

Debido a que la lombriz roja es un animal muy prolífico, no es conveniente empezar el lombricultivo con la cantidad total de lombriz necesaria; preferiblemente se aconseja multiplicarla en la propia finca.

Para el caso de una finca de 1.000 arrobas de café pergamino seco por año, se necesitarían en total 125 kilogramos de lombriz pura (aproximadamente 625 Kg de lombriz comercial). Si el lombricultivo se inicia con un 20% de la cantidad total de lombriz necesaria (25 kg de lombriz pura, es decir 125 kg de lombriz comercial), en dos años ya se puede tener el tamaño necesario de lombricultivo para manejar toda la pulpa.                           

SISTEMAS DE SIEMPBRA:

El lombricultivo se inicia depositando el pie de cría en las camas, asegurándose que esta capa inicial sea aproximadamente de 10 a 15 cm. Si es necesario, para completar esta altura se puede depositar en el fondo de la cama, pulpa descompuesta y luego colocar encima el pie de cría. Así se asegura que la lombriz roja pueda refugiarse si las condiciones del alimento no son adecuadas.

Para conocer la cantidad de lombriz pura inicial depositada, es conveniente hacer un muestreo así: se pesa todo el sustrato con lombriz, se toman tres muestras de un kilogramo de cada cama, se colocan a la luz sobre un plástico hasta observar que las lombrices se concentran en el fondo; luego se pesan las lombrices de cada muestra y se calcula un promedio por kilogramo. Como se conoce el peso total del sustrato, se multiplica por este valor para conocer el peso inicial de lombriz pura. Después de realizada la siembra se le continúa alimentando periódicamente.  


AVANCE TÉCNICO 225 -  CENICAFÉ"
"a1L36000002PJcs","Lombricultivo con Pulpa de Café.","","","","M-0000000006","MI-0000000413","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","1-Infraestructura.","CONTEXTO:                                                                                                              
La lombricultura consiste en el cultivo intensivo de la lombriz roja Eisenia foetida, en residuos orgánicos.

Es una actividad sencilla que puede emprender cualquier caficultor, con las ventajas de acelerar el proceso de  descomposición de la pulpa de café y obtener lombricompuesto y lombrices para utilización en la misma finca.

Con este sistema se pueden manejar adecuadamente los subproductos del beneficio del café (pulpa y mucílago).                                                                            

ÁREA NECESARIA:

La pulpa generada por una finca que produzca 1000 arrobas de café pergamino seco al año (aproximadamente 25 toneladas de pulpa fresca), se puede manejar en un área efectiva de 25 m2 de lombricultivo, trabajando con una densidad de lombriz pura de 5 kg/m2. Es decir, se puede manejar alrededor de una tonelada de pulpa por metro cuadrado al año.                                                                    

CAMAS Y LECHOS:

Constituyen el espacio en el cual se realiza el proceso de lombricultura. Se puede utilizar esterilla, guadua o ladrillo en su fabricación; éstas deben construirse de 1 m de ancho y la longitud según la disponibilidad del terreno; en general, se acostumbran módulos de 2 a 3 m de largo. La altura de la cama más usual es de 40 cm. El espacio entre camas puede ser de 50 cm. Algunos lombricultores emplean cajas o canastillas plásticas.                                                                                                                   

PISOS:

En el interior de las camas se recomienda piso de cemento, tela plástica, esterilla o algún material que permita aislar el cultivo del suelo para evitar el ataque de posibles plagas (planarias, sanguijuelas y hormigas). El piso construido con una pendiente entre 2 y 5% evita la inundación de la cama cuando se utiliza riego.                                                                                                                                            

TECHO:

El techo es recomendable porque aísla el cultivo de la lluvia directa, proporciona sombra y mejores condiciones para el trabajo de la lombriz. Además, se facilita la manipulación de los materiales (pulpa, lombricompuesto y lombrices). Puede construirse en teja de cartón o de zinc. La altura puede ser de unos 2,50 a 3 m.

CERRAMIENTO:

Es conveniente cerrar la caseta con polisombra o malla para evitar la entrada de aves y otros depredadores.  


AVANCE TÉCNICO 225 -  CENICAFÉ"
"a1L36000002PJdb","Lombricultivo con Pulpa de Café.","","","","M-0000000006","MI-0000000415","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","3-Manejo del Lombricultivo.","SUSTRATO ALIMENTICIO:

Se puede utilizar pulpa de café sola, obtenida por un beneficio tradicional o mezclada con mucílago esta última, proveniente de beneficiaderos que utilicen despulpado sin agua, desmucilaginado mecánico y mezcla de los dos subproductos por medio de un tornillo sinfín.

En lombricultivos alimentados con este último sustrato y remojados con agua de lavado de café, se han observado mayores incrementos en peso de lombrices, mayores tasas de consumo y mayores rendimientos en la conversión de pulpa en lombricompuesto que en aquellos alimentados con pulpa sola y remojados con agua limpia.

Debe tenerse precaución con el uso de sustratos contaminados, como la pulpa tratada con insecticidas químicos para el control de la broca del café; en este caso es necesario esperar por lo menos 15 días para llevarla al lombricultivo.                                                           

ALMACENAMIENTO TEMPORAL DEL SUSTRATO:

Para mantener el lombricultivo con alimentación constante se debe tener una fosa cubierta que permita la disponibilidad de pulpa en las épocas fuera de cosecha de café. Aunque la capacidad de la fosa depende de la distribución de la cosecha, en general se debe almacenar alrededor del 30% de la pulpa del año.                                                                                                                                      

El lombricultivo puede alimentarse con pulpa hasta de una semana de obtenida, que no esté caliente, pero es más práctico utilizar la que tiene mayor tiempo de almacenacimiento en la fosa. 

SISTEMA DE ALIMENTACIÓN:

Se utilizan capas delgadas de alimento (máximo 4 cm), para evitar el calentamiento de éste cuando se usa muy fresco, para facilitar la aireación del cultivo, asegurar la transformación del material y mantener las lombrices alimentándose en la parte superior.                                                                                                                                   

Se ha observado que es posible estimular la reproducción utilizando el cambio de alimentación o la mezcla de pulpa con otros residuos que se tengan en la finca, como estiércol de diferentes especies animales (vacuno, porcino, equino) o residuos de otros cultivos.                                                                            

FRECUENCIA Y CANTIDAD DE ALIMENTO:

Se puede alimentar una o dos veces por semana, dependiendo de la densidad de lombrices y el tipo de alimento. Se acostumbra efectuar la alimentación con pulpa de café, una vez por semana. La cantidad de alimento está relacionada directamente con el consumo por parte de la lombriz. Considerando que se han observado consumos equivalentes a la mitad del peso de lombrices por día (4), para camas con 5 kg de lombriz pura/m2 se debe alimentar con una cantidad de 17 a 20 kg de pulpa, aproximadamente.

Es recomendable llevar registros de la alimentación y del funcionamiento general del lombricultivo.                                                     

RIEGO:

El alimento se prepara antes de llevarlo a las camas de lombrices, remojándolo si es necesario hasta que, estando totalmente humedecido, no drene. Esto corresponde aproximadamente a un rango de 80 a 85% de humedad. También se deben remojar las camas para conservar esta humedad. Este riego puede hacerse con agua limpia o preferiblemente con aguas residuales del beneficio.

Dependiendo de las condiciones ambientales y del espesor de la capa de sustrato con lombrices,puede hacerse un riego de máximo 1 L/m2 día, pero es preciso observar que no se presente inundación.

De acuerdo con estudios realizados, la contaminación total controlada en el proceso BECOLSUB, por la utilización adecuada de la pulpa en lombricultivos, por la práctica de adicionarle mucílago concentrado a la pulpa y por los riegos de los lombricultivos con parte de las aguas de lavado, puede estimarse en un 92%.                                                                                             


AVANCE TÉCNICO 225 -  CENICAFE"
"a1L36000002PJdz","Lombricultivo con Pulpa de Café.","","","","M-0000000006","MI-0000000416","2","MANEJO DE LOS SUB-PRODUCTOS DEL BENEFICIO DE CAFE.","4-Recolección de los Productos (Lombrices y lombricompuestos).","SISTEMA:

La separación de la lombriz y la cosecha del lombricompuesto se puede hacer dos o tres veces al año, dependiendo de la velocidad de descomposición de la pulpa.

Cuando el sustrato llega a la altura máxima de la cama se suspende la alimentación y el riego durante una semana, para obligar a las lombrices a consumir todo el material que no se ha transformado. A la semana siguiente se extiende una malla
plástica sobre la cama y se alimenta de nuevo; una semana después se retira la malla con la capa superior donde ha subido la lombriz.                                                                                                               

Dependiendo de la cantidad de lombrices, puede ser necesario repetir esta operación hasta tres veces.                                                                       

INCREMENTO DE LOMBRICES:

Para conocer la cantidad de lombrices separadas, se realiza un muestreo en la misma forma que se indicó para conocer el peso inicial, cada vez que se retira la malla con sustrato y lombrices. Se puede entonces calcular el incremento en el peso de lombrices así: (peso final de lombrices - peso inicial de lombrices)/peso inicial x 100.

Las lombrices separadas se utilizan para ampliar el cultivo, como pie de cría para nuevos lombricultivos o como fuente de proteína para alimentación animal.
Al terminar la separación de las lombrices se procede a retirar el lombricompuesto de la parte inferior de la cama. Se puede utilizar con la humedad que se obtiene (alrededor del 80%) o rebajarle la humedad hasta máximo el 50%, con la cual
usualmente se comercializa. Para esto se pueden utilizar secadores solares, como el tipo parabólico usado para secar café, construido en guadua y plástico.                                                                        

RENDIMIENTO EN LA PRODUCCIÓN DEL LOMBRICOMPUESTO:

El rendimiento en la producción del lombricompuesto húmedo (aproximadamente el 80% de humedad), se puede calcular así:
(Cantidad de lombricompuesto retirado - cantidad de lombricompuesto con el pie de cría)/cantidad de pulpa utilizada x 100.

En general, los rendimientos en la producción de lombricompuesto,se ubican en el rango de 35 a 40% en base húmeda (4, 5, 6). Para una finca de 1000 arrobas de café pergamino seco al año (aproximadamente 25 toneladas de pulpa/año), se puede tener una producción de unas 9 ton de lombricompuesto húmedo fresco al año.

UTILIZACIÓN:

El lombricompuesto obtenido se utiliza como abono en huertas, viveros, etc.. Se ha encontrado que la mezcla de una parte de lombricompuesto con tres partes de suelo es la más adecuada para la preparación de almácigos de café.

De acuerdo con estudios preliminares adelantados por expertos que evalúan económicamente el programa de beneficio ecológico del café, se ha demostrado la rentabilidad de incluir el sistema de lombricultura para el manejo de los subproductos.                                                                                          


AVANCE TÉCNICO 225 -  CENICAFE"
"a1L36000003NNyy","TIPOS DE CAFÉ.","","","","M-0000000009","MI-0000000441","2","SECADO Y TIPOS DE CAFÉ.","CAFÉ LAVADO o PROCESO HUMEDO.",""
"a1L36000003NNye","TIPOS DE CAFÉ.","","","","M-0000000009","MI-0000000438","2","SECADO Y TIPOS DE CAFÉ.","CAFÉ NATURAL o EN SECO.",""
"a1L36000003NNzD","TIPOS DE CAFÉ.","","","","M-0000000009","MI-0000000444","2","SECADO Y TIPOS DE CAFÉ.","CAFÉ HONEY o MIEL.",""
"a1L36000003NNy5","SECADO CAFÉ.","","","","M-0000000009","MI-0000000433","2","SECADO Y TIPOS DE CAFÉ.","Áreas necesarias para secado.","Producción finca (@cps/año)         Área secado (M2)
                    40                                        12
                    60                                        18
                    80                                        24
                   100                                       30
                   200                                       60
                   300                                       90
                   400                                      120
                   500                                      150

CENICAFE"
